huid,Block2020,blockid,bgid,tractid,FIPScounty,numprec,ownershp,race,hispan,family,vacancy,gqtype,incomegroup,hhinc,randincome,poverty,BLOCKID20_str,huicounter1,huicounter2,huicounter3,ownershp1,ownershp2,ownershp3,strctid,strctid_flagsetrm,strctid_Block2020_flagsetrm,addrptid,fd_id_bid,huestimate,huicounter_addpt,placeNAME20,x,y,occtype,geometry,index_right,Site_ID,Site_Name,benz_ppb_p100_ppb,Household Income Group,Race Ethnicity
B482450051001041H008,482450051001041,482450051001041,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001041,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482953332-76X8V362+3CX-3-3-3-3,2.0,2.0,ST00nsi-482953332-76X8V362+3CX-3-3-3-3AP000000,nsi-482953332-76X8V362+3CX-3-3-3-3,1.0,1.0,Port Arthur,-93.948885,29.860232,RES1-1SNB,POINT (-93.948885 29.860232),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001041H002,482450051001041,482450051001041,482450051001,48245005100,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,64087.0,0.0,B482450051001041,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482953334-76X8V362+3C6-4-4-3-4,1.0,1.0,ST00nsi-482953334-76X8V362+3C6-4-4-3-4AP000000,nsi-482953334-76X8V362+3C6-4-4-3-4,1.0,1.0,Port Arthur,-93.948993,29.860174,RES1-1SNB,POINT (-93.948993 29.860174),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482953336-76X8V362+246-5-5-5-4,,,,,,RES1-1SNB,POINT (-93.949727 29.860042),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001041H009,482450051001041,482450051001041,482450051001,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051001041,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482953338-76X8V352+X9J-3-3-3-3,2.0,2.0,ST00nsi-482953338-76X8V352+X9J-3-3-3-3AP000000,nsi-482953338-76X8V352+X9J-3-3-3-3,1.0,1.0,Port Arthur,-93.949109,29.859971,RES1-1SNB,POINT (-93.949109 29.859971),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,,
B482450051001041H001,482450051001041,482450051001041,482450051001,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2717.0,1.0,B482450051001041,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482953341-76X8V352+W8J-5-4-4-3,1.0,1.0,ST00nsi-482953341-76X8V352+W8J-5-4-4-3AP000000,nsi-482953341-76X8V352+W8J-5-4-4-3,1.0,1.0,Port Arthur,-93.949227,29.859848,RES1-1SNB,POINT (-93.949227 29.859848),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051001041H003,482450051001041,482450051001041,482450051001,48245005100,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,55301.0,0.0,B482450051001041,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482953343-76X8V352+W65-4-4-4-5,1.0,1.0,ST00nsi-482953343-76X8V352+W65-4-4-4-5AP000000,nsi-482953343-76X8V352+W65-4-4-4-5,1.0,1.0,Port Arthur,-93.949403,29.859753,RES1-1SNB,POINT (-93.949403 29.859753),0.0,1.0,West Port Arthur - Foley Watershed,0.33738545,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001029H001,482450059001029,482450059001029,482450059001,48245005900,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,28782.0,1.0,B482450059001029,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482953374-76X8V2CX+GR6-4-3-3-4,1.0,1.0,ST00nsi-482953374-76X8V2CX+GR6-4-3-3-4AP000000,nsi-482953374-76X8V2CX+GR6-4-3-3-4,1.0,1.0,Port Arthur,-93.95049,29.871293,RES1-1SNB,POINT (-93.95049 29.871293),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059001029H005,482450059001029,482450059001029,482450059001,48245005900,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450059001029,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482953376-76X8V2CX+JH4-3-4-3-3,2.0,2.0,ST00nsi-482953376-76X8V2CX+JH4-3-4-3-3AP000000,nsi-482953376-76X8V2CX+JH4-3-4-3-3,1.0,1.0,Port Arthur,-93.951037,29.87151,RES1-1SNB,POINT (-93.951037 29.87151),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,,
B482450059001029H006,482450059001029,482450059001029,482450059001,48245005900,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450059001029,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482953378-76X8V2CX+JV4-4-5-4-4,2.0,2.0,ST00nsi-482953378-76X8V2CX+JV4-4-5-4-4AP000000,nsi-482953378-76X8V2CX+JV4-4-5-4-4,1.0,1.0,Port Arthur,-93.950288,29.871515,RES1-1SNB,POINT (-93.950288 29.871515),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450059001029H004,482450059001029,482450059001029,482450059001,48245005900,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450059001029,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482953380-76X8V2CX+GVW-2-2-2-3,2.0,2.0,ST00nsi-482953380-76X8V2CX+GVW-2-2-2-3AP000000,nsi-482953380-76X8V2CX+GVW-2-2-2-3,1.0,1.0,Port Arthur,-93.950312,29.871372,RES1-1SNB,POINT (-93.950312 29.871372),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450059001029H003,482450059001029,482450059001029,482450059001,48245005900,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450059001029,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482953382-76X8V2CX+GG4-4-4-4-4,2.0,2.0,ST00nsi-482953382-76X8V2CX+GG4-4-4-4-4AP000000,nsi-482953382-76X8V2CX+GG4-4-4-4-4,1.0,1.0,Port Arthur,-93.951168,29.871268,RES1-1SNB,POINT (-93.951168 29.871268),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,,
B482450059001029H002,482450059001029,482450059001029,482450059001,48245005900,48245.0,0.0,,,,,1.0,0.0,0.0,0.0,,,B482450059001029,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482953384-76X8V2CX+FQ9-3-2-2-3,2.0,2.0,ST00nsi-482953384-76X8V2CX+FQ9-3-2-2-3AP000000,nsi-482953384-76X8V2CX+FQ9-3-2-2-3,1.0,1.0,Port Arthur,-93.950523,29.871168,RES1-1SNB,POINT (-93.950523 29.871168),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482953386-76X8V2CX+CPH-4-3-3-3,,,,,,RES1-1SNB,POINT (-93.950637 29.871071),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,,
B482450059002004H012,482450059002004,482450059002004,482450059002,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,51857.0,0.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953453-76X8V29W+H2Q-3-3-3-3,1.0,1.0,ST00nsi-482953453-76X8V29W+H2Q-3-3-3-3AP000000,nsi-482953453-76X8V29W+H2Q-3-3-3-3,2.0,1.0,Port Arthur,-93.954896,29.868973,RES1-1SNB,POINT (-93.954896 29.868973),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059002004H005,482450059002004,482450059002004,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,7986.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953455-76X8V29W+P5P-4-4-4-3,1.0,1.0,ST00nsi-482953455-76X8V29W+P5P-4-4-4-3AP000001,nsi-482953455-76X8V29W+P5P-4-4-4-3,2.0,2.0,Port Arthur,-93.954537,29.869343,RES1-1SWB,POINT (-93.954537 29.869343),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002004H014,482450059002004,482450059002004,482450059002,48245005900,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,25481.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953455-76X8V29W+P5P-4-4-4-3,1.0,1.0,ST00nsi-482953455-76X8V29W+P5P-4-4-4-3AP000000,nsi-482953455-76X8V29W+P5P-4-4-4-3,2.0,1.0,Port Arthur,-93.954537,29.869343,RES1-1SWB,POINT (-93.954537 29.869343),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059002004H010,482450059002004,482450059002004,482450059002,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,12059.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953457-76X8V29W+M48-4-4-4-4,1.0,1.0,ST00nsi-482953457-76X8V29W+M48-4-4-4-4AP000000,nsi-482953457-76X8V29W+M48-4-4-4-4,2.0,1.0,Port Arthur,-93.95467,29.869165,RES1-1SNB,POINT (-93.95467 29.869165),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002004H007,482450059002004,482450059002004,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,39672.0,0.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953459-76X8V29W+J9H-4-4-4-4,1.0,1.0,ST00nsi-482953459-76X8V29W+J9H-4-4-4-4AP000000,nsi-482953459-76X8V29W+J9H-4-4-4-4,2.0,1.0,Port Arthur,-93.954018,29.869071,RES1-1SNB,POINT (-93.954018 29.869071),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450059002004H002,482450059002004,482450059002004,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,6253.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953461-76X8V29W+J39-3-3-3-4,1.0,1.0,ST00nsi-482953461-76X8V29W+J39-3-3-3-4AP000000,nsi-482953461-76X8V29W+J39-3-3-3-4,2.0,1.0,Port Arthur,-93.954778,29.869049,RES1-1SNB,POINT (-93.954778 29.869049),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002004H006,482450059002004,482450059002004,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,859.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953463-76X8V29V+GXQ-4-3-4-4,1.0,1.0,ST00nsi-482953463-76X8V29V+GXQ-4-3-4-4AP000000,nsi-482953463-76X8V29V+GXQ-4-3-4-4,2.0,1.0,Port Arthur,-93.955021,29.868837,RES1-1SNB,POINT (-93.955021 29.868837),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002004H004,482450059002004,482450059002004,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,14983.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953465-76X8V29W+G8M-3-3-3-3,1.0,1.0,ST00nsi-482953465-76X8V29W+G8M-3-3-3-3AP000000,nsi-482953465-76X8V29W+G8M-3-3-3-3,2.0,1.0,Port Arthur,-93.954209,29.868838,RES1-1SNB,POINT (-93.954209 29.868838),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002004H015,482450059002004,482450059002004,482450059002,48245005900,48245.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,1.0,4735.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953467-76X8V29V+CWM-4-4-3-4,1.0,1.0,ST00nsi-482953467-76X8V29V+CWM-4-4-3-4AP000000,nsi-482953467-76X8V29V+CWM-4-4-3-4,2.0,1.0,Port Arthur,-93.955207,29.868594,RES1-1SNB,POINT (-93.955207 29.868594),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","5 Other Race, Not Hispanic"
B482450059002004H003,482450059002004,482450059002004,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,127845.0,0.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953469-76X8V29W+F72-2-2-3-3,1.0,1.0,ST00nsi-482953469-76X8V29W+F72-2-2-3-3AP000000,nsi-482953469-76X8V29W+F72-2-2-3-3,2.0,1.0,Port Arthur,-93.954369,29.868631,RES1-1SNB,POINT (-93.954369 29.868631),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"5 $100,000 or more","2 Black alone, Not Hispanic"
B482450059002004H001,482450059002004,482450059002004,482450059002,48245005900,48245.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,9697.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953471-76X8V29W+95Q-4-3-3-3,1.0,1.0,ST00nsi-482953471-76X8V29W+95Q-4-3-3-3AP000000,nsi-482953471-76X8V29W+95Q-4-3-3-3,2.0,1.0,Port Arthur,-93.95451,29.868469,RES1-1SNB,POINT (-93.95451 29.868469),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002004H013,482450059002004,482450059002004,482450059002,48245005900,48245.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7729.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953473-76X8V29V+9R8-4-3-3-2,1.0,1.0,ST00nsi-482953473-76X8V29V+9R8-4-3-3-2AP000000,nsi-482953473-76X8V29V+9R8-4-3-3-2,2.0,1.0,Port Arthur,-93.955415,29.868425,RES1-1SNB,POINT (-93.955415 29.868425),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059002004H009,482450059002004,482450059002004,482450059002,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,14017.0,1.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953475-76X8V29W+832-5-6-6-6,1.0,1.0,ST00nsi-482953475-76X8V29W+832-5-6-6-6AP000000,nsi-482953475-76X8V29W+832-5-6-6-6,2.0,1.0,Port Arthur,-93.954862,29.86826,RES1-1SNB,POINT (-93.954862 29.86826),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"1 Less than $15,000","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482953477-76X8V29W+628-2-2-2-2,,,,,,COM8,POINT (-93.95492 29.868036),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,,
B482450059002004H011,482450059002004,482450059002004,482450059002,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,50341.0,0.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953479-76X8V29V+4XW-5-5-5-4,1.0,1.0,ST00nsi-482953479-76X8V29V+4XW-5-5-5-4AP000000,nsi-482953479-76X8V29V+4XW-5-5-5-4,2.0,1.0,Port Arthur,-93.955034,29.867855,RES1-1SNB,POINT (-93.955034 29.867855),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482953481-76X8V29V+4VF-3-4-4-4,,,,,,COM4,POINT (-93.955321 29.86781),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,,
B482450059002004H008,482450059002004,482450059002004,482450059002,48245005900,48245.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,51263.0,0.0,B482450059002004,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482953483-76X8V29W+526-3-2-2-3,1.0,1.0,ST00nsi-482953483-76X8V29W+526-3-2-2-3AP000000,nsi-482953483-76X8V29W+526-3-2-2-3,2.0,1.0,Port Arthur,-93.954991,29.867924,RES1-1SNB,POINT (-93.954991 29.867924),0.0,1.0,West Port Arthur - Foley Watershed,0.42123073,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958120-76X8V3C4+X78-12-12-13-12,,,,,,COM3,POINT (-93.94429 29.872403),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958122-76X8V3F4+335-2-2-3-3,,,,,,COM3,POINT (-93.944778 29.872629),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958124-76X8V3C4+MMH-13-11-12-10,,,,,,COM3,POINT (-93.943259 29.871683),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958126-76X8V3C4+HW8-4-4-4-3,,,,,,COM1,POINT (-93.94266 29.871412),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958128-76X8V394+32F-6-10-7-9,,,,,,REL1,POINT (-93.944947 29.867675),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002031H002,482450051002031,482450051002031,482450051002,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9140.0,1.0,B482450051002031,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482958129-76X8V393+6R5-3-3-3-3,1.0,1.0,ST00nsi-482958129-76X8V393+6R5-3-3-3-3AP000000,nsi-482958129-76X8V393+6R5-3-3-3-3,1.0,1.0,Port Arthur,-93.945382,29.868014,RES1-1SNB,POINT (-93.945382 29.868014),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450051002031H003,482450051002031,482450051002031,482450051002,48245005100,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,115846.0,0.0,B482450051002031,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482958130-76X8V393+5V7-3-3-3-2,1.0,1.0,ST00nsi-482958130-76X8V393+5V7-3-3-3-2AP000000,nsi-482958130-76X8V393+5V7-3-3-3-2,1.0,1.0,Port Arthur,-93.945315,29.867922,RES1-1SNB,POINT (-93.945315 29.867922),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","2 Black alone, Not Hispanic"
B482450051002031H001,482450051002031,482450051002031,482450051002,48245005100,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,18401.0,0.0,B482450051002031,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482958131-76X8V393+5W2-3-2-3-3,1.0,1.0,ST00nsi-482958131-76X8V393+5W2-3-2-3-3AP000000,nsi-482958131-76X8V393+5W2-3-2-3-3,1.0,1.0,Port Arthur,-93.945246,29.867879,RES1-1SNB,POINT (-93.945246 29.867879),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958132-76X8V393+4QP-2-2-3-3,,,,,,RES1-1SWB,POINT (-93.945561 29.86783),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958133-76X8V383+VV2-6-6-6-7,,,,,,REL1,POINT (-93.945374 29.867141),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002029H001,482450051002029,482450051002029,482450051002,48245005100,48245.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,16465.0,1.0,B482450051002029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482958179-76X8V393+46R-3-3-3-3,1.0,1.0,ST00nsi-482958179-76X8V393+46R-3-3-3-3AP000000,nsi-482958179-76X8V393+46R-3-3-3-3,1.0,1.0,Port Arthur,-93.946987,29.867864,RES1-1SNB,POINT (-93.946987 29.867864),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"2 $15,000 to $24,999","2 Black alone, Not Hispanic"
B482450051002029H003,482450051002029,482450051002029,482450051002,48245005100,48245.0,5.0,2.0,2.0,0.0,1.0,0.0,0.0,13.0,5.0,113631.0,0.0,B482450051002029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482958180-76X8V383+XCV-5-5-4-4,1.0,1.0,ST00nsi-482958180-76X8V383+XCV-5-5-4-4AP000000,nsi-482958180-76X8V383+XCV-5-5-4-4,1.0,1.0,Port Arthur,-93.94644,29.867494,RES1-1SWB,POINT (-93.94644 29.867494),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","2 Black alone, Not Hispanic"
B482450051002029H002,482450051002029,482450051002029,482450051002,48245005100,48245.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,26017.0,0.0,B482450051002029,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482958181-76X8V393+37G-4-3-3-3,1.0,1.0,ST00nsi-482958181-76X8V393+37G-4-3-3-3AP000000,nsi-482958181-76X8V393+37G-4-3-3-3,1.0,1.0,Port Arthur,-93.946801,29.8677,RES1-1SNB,POINT (-93.946801 29.8677),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482958182-76X8V383+R56-3-3-4-2,,,,,,COM4,POINT (-93.947095 29.867025),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002045H005,482450051002045,482450051002045,482450051002,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051002045,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482958183-76X8V382+3FP-3-3-3-2,2.0,2.0,ST00nsi-482958183-76X8V382+3FP-3-3-3-2AP000000,nsi-482958183-76X8V382+3FP-3-3-3-2,1.0,1.0,Port Arthur,-93.948786,29.865207,RES1-1SNB,POINT (-93.948786 29.865207),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002045H001,482450051002045,482450051002045,482450051002,48245005100,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,28823.0,0.0,B482450051002045,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482958184-76X8V382+687-4-3-4-3,1.0,1.0,ST00nsi-482958184-76X8V382+687-4-3-4-3AP000000,nsi-482958184-76X8V382+687-4-3-4-3,1.0,1.0,Port Arthur,-93.949204,29.865544,RES1-1SNB,POINT (-93.949204 29.865544),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002045H004,482450051002045,482450051002045,482450051002,48245005100,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,62416.0,0.0,B482450051002045,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482958186-76X8V382+692-3-2-3-2,1.0,1.0,ST00nsi-482958186-76X8V382+692-3-2-3-2AP000000,nsi-482958186-76X8V382+692-3-2-3-2,1.0,1.0,Port Arthur,-93.949108,29.86552,RES1-1SNB,POINT (-93.949108 29.86552),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002045H006,482450051002045,482450051002045,482450051002,48245005100,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450051002045,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482958187-76X8V382+4CQ-2-2-3-2,2.0,2.0,ST00nsi-482958187-76X8V382+4CQ-2-2-3-2AP000000,nsi-482958187-76X8V382+4CQ-2-2-3-2,1.0,1.0,Port Arthur,-93.948897,29.865325,RES1-1SNB,POINT (-93.948897 29.865325),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,,
B482450051002045H002,482450051002045,482450051002045,482450051002,48245005100,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,41038.0,0.0,B482450051002045,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482958189-76X8V372+RCV-3-2-3-3,1.0,1.0,ST00nsi-482958189-76X8V372+RCV-3-2-3-3AP000000,nsi-482958189-76X8V372+RCV-3-2-3-3,1.0,1.0,Port Arthur,-93.948966,29.864609,RES1-1SNB,POINT (-93.948966 29.864609),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"3 $25,000 to $74,999","2 Black alone, Not Hispanic"
B482450051002045H003,482450051002045,482450051002045,482450051002,48245005100,48245.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,766.0,1.0,B482450051002045,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482958191-76X8V382+2GQ-4-4-5-4,1.0,1.0,ST00nsi-482958191-76X8V382+2GQ-4-4-5-4AP000000,nsi-482958191-76X8V382+2GQ-4-4-5-4,1.0,1.0,Port Arthur,-93.948638,29.865078,RES1-1SNB,POINT (-93.948638 29.865078),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
B482450059001038H003,482450059001038,482450059001038,482450059001,48245005900,48245.0,2.0,1.0,7.0,0.0,1.0,0.0,0.0,16.0,5.0,222999.0,0.0,B482450059001038,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482959874-76X8V2CX+CX4-3-4-4-4,1.0,1.0,ST00nsi-482959874-76X8V2CX+CX4-3-4-4-4AP000000,nsi-482959874-76X8V2CX+CX4-3-4-4-4,1.0,1.0,Port Arthur,-93.950049,29.871008,RES1-1SNB,POINT (-93.950049 29.871008),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"5 $100,000 or more","5 Other Race, Not Hispanic"
B482450059001038H001,482450059001038,482450059001038,482450059001,48245005900,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,9835.0,1.0,B482450059001038,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482959876-76X8V3C2+96J-4-4-4-5,1.0,1.0,ST00nsi-482959876-76X8V3C2+96J-4-4-4-5AP000000,nsi-482959876-76X8V3C2+96J-4-4-4-5,1.0,1.0,Port Arthur,-93.949498,29.870965,RES1-1SNB,POINT (-93.949498 29.870965),0.0,1.0,West Port Arthur - Foley Watershed,0.28823557,"1 Less than $15,000","2 Black alone, Not Hispanic"
