huid,Block2020,blockid,bgid,tractid,FIPScounty,numprec,ownershp,race,hispan,family,vacancy,gqtype,incomegroup,hhinc,randincome,poverty,BLOCKID20_str,huicounter1,huicounter2,huicounter3,ownershp1,ownershp2,ownershp3,strctid,strctid_flagsetrm,strctid_Block2020_flagsetrm,addrptid,fd_id_bid,huestimate,huicounter_addpt,placeNAME20,x,y,occtype,geometry,index_right,Site_ID,Site_Name,benz_ppb_p100_ppb,Race Ethnicity
B482450020001025H009,482450020001025,482450020001025,482450020001,48245002000,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,30580.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932699-86273V5W+2VW-2-1-2-1,1.0,1.0,ST00nsi-482932699-86273V5W+2VW-2-1-2-1AP000000,nsi-482932699-86273V5W+2VW-2-1-2-1,1.0,1.0,Beaumont,-94.102796,30.057613,RES1-2SNB,POINT (-94.102796 30.057613),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001025H006,482450020001025,482450020001025,482450020001,48245002000,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,8.0,3.0,44448.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932701-86273V5X+245-2-2-3-2,1.0,1.0,ST00nsi-482932701-86273V5X+245-2-2-3-2AP000000,nsi-482932701-86273V5X+245-2-2-3-2,1.0,1.0,Beaumont,-94.10214,30.057502,RES1-1SNB,POINT (-94.10214 30.057502),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001025H003,482450020001025,482450020001025,482450020001,48245002000,48245.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,3.0,72832.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932703-86273V4W+XWJ-3-3-2-3,1.0,1.0,ST00nsi-482932703-86273V4W+XWJ-3-3-2-3AP000000,nsi-482932703-86273V4W+XWJ-3-3-2-3,1.0,1.0,Beaumont,-94.102748,30.057473,RES1-1SNB,POINT (-94.102748 30.057473),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"1 White alone, Not Hispanic"
B482450020001025H017,482450020001025,482450020001025,482450020001,48245002000,48245.0,4.0,1.0,6.0,1.0,1.0,0.0,0.0,12.0,4.0,93441.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932706-86273V4X+W49-5-2-5-2,1.0,1.0,ST00nsi-482932706-86273V4X+W49-5-2-5-2AP000000,nsi-482932706-86273V4X+W49-5-2-5-2,1.0,1.0,Beaumont,-94.102134,30.057276,RES1-1SNB,POINT (-94.102134 30.057276),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001025H012,482450020001025,482450020001025,482450020001,48245002000,48245.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,31590.0,1.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932708-86273V4W+WWJ-2-1-2-2,1.0,1.0,ST00nsi-482932708-86273V4W+WWJ-2-1-2-2AP000000,nsi-482932708-86273V4W+WWJ-2-1-2-2,1.0,1.0,Beaumont,-94.102744,30.057332,RES1-2SNB,POINT (-94.102744 30.057332),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001025H008,482450020001025,482450020001025,482450020001,48245002000,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,67433.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932710-86273V4W+VVH-1-2-2-2,1.0,1.0,ST00nsi-482932710-86273V4W+VVH-1-2-2-2AP000000,nsi-482932710-86273V4W+VVH-1-2-2-2,1.0,1.0,Beaumont,-94.102765,30.057175,RES1-2SNB,POINT (-94.102765 30.057175),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001025H002,482450020001025,482450020001025,482450020001,48245002000,48245.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,11.0,3.0,64847.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932712-86273V4W+RVG-2-2-2-1,1.0,1.0,ST00nsi-482932712-86273V4W+RVG-2-2-2-1AP000000,nsi-482932712-86273V4W+RVG-2-2-2-1,1.0,1.0,Beaumont,-94.102784,30.057061,RES1-1SNB,POINT (-94.102784 30.057061),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"1 White alone, Not Hispanic"
B482450020001025H001,482450020001025,482450020001025,482450020001,48245002000,48245.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,4.0,87309.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932714-86273V4W+QV9-2-1-2-1,1.0,1.0,ST00nsi-482932714-86273V4W+QV9-2-1-2-1AP000000,nsi-482932714-86273V4W+QV9-2-1-2-1,1.0,1.0,Beaumont,-94.102779,30.05692,RES1-2SNB,POINT (-94.102779 30.05692),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"1 White alone, Not Hispanic"
B482450020001025H004,482450020001025,482450020001025,482450020001,48245002000,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,26302.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932716-86273V4W+PVH-2-2-1-3,1.0,1.0,ST00nsi-482932716-86273V4W+PVH-2-2-1-3AP000000,nsi-482932716-86273V4W+PVH-2-2-1-3,1.0,1.0,Beaumont,-94.102781,30.056816,RES1-1SNB,POINT (-94.102781 30.056816),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001025H018,482450020001025,482450020001025,482450020001,48245002000,48245.0,2.0,2.0,6.0,0.0,0.0,0.0,0.0,10.0,3.0,50761.0,0.0,B482450020001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482932718-86273V4X+P26-2-1-2-2,1.0,1.0,ST00nsi-482932718-86273V4X+P26-2-1-2-2AP000000,nsi-482932718-86273V4X+P26-2-1-2-2,1.0,1.0,Beaumont,-94.102498,30.056778,RES1-1SNB,POINT (-94.102498 30.056778),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"5 Other Race, Not Hispanic"
B482450020001025H019,482450020001025,482450020001025,482450020001,48245002000,48245.0,0.0,,,,,3.0,0.0,0.0,0.0,,,B482450020001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932720-86273V4W+MVQ-2-1-1-2,2.0,2.0,ST00nsi-482932720-86273V4W+MVQ-2-1-1-2AP000000,nsi-482932720-86273V4W+MVQ-2-1-1-2,1.0,1.0,Beaumont,-94.102776,30.056715,RES1-1SNB,POINT (-94.102776 30.056715),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,
B482450020001025H005,482450020001025,482450020001025,482450020001,48245002000,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,61811.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932722-86273V4X+M5M-2-2-2-2,1.0,1.0,ST00nsi-482932722-86273V4X+M5M-2-2-2-2AP000000,nsi-482932722-86273V4X+M5M-2-2-2-2,1.0,1.0,Beaumont,-94.102065,30.056711,RES1-2SWB,POINT (-94.102065 30.056711),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001025H015,482450020001025,482450020001025,482450020001,48245002000,48245.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,14.0,5.0,145845.0,0.0,B482450020001025,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932724-86273V4X+H5X-2-2-1-2,1.0,1.0,ST00nsi-482932724-86273V4X+H5X-2-2-1-2AP000000,nsi-482932724-86273V4X+H5X-2-2-1-2,1.0,1.0,Beaumont,-94.102019,30.056498,RES1-2SNB,POINT (-94.102019 30.056498),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"4 Asian alone, Not Hispanic"
B482450020001025H013,482450020001025,482450020001025,482450020001,48245002000,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,3.0,27881.0,0.0,B482450020001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482932726-86273V4X+H4Q-3-2-3-2,1.0,1.0,ST00nsi-482932726-86273V4X+H4Q-3-2-3-2AP000000,nsi-482932726-86273V4X+H4Q-3-2-3-2,1.0,1.0,Beaumont,-94.102152,30.056452,RES1-1SNB,POINT (-94.102152 30.056452),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2673196,"2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482932728-86273V4W+HV5-4-2-4-3,,,,,,COM3,POINT (-94.102768 30.056389),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2673196,
B482450020001025H014,482450020001025,482450020001025,482450020001,48245002000,48245.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,13444.0,1.0,B482450020001025,1.0,2.0,3.0,2.0,2.0,2.0,ST00nsi-482932731-86273V4X+H38-3-2-2-2,1.0,1.0,ST00nsi-482932731-86273V4X+H38-3-2-2-2AP000000,nsi-482932731-86273V4X+H38-3-2-2-2,1.0,1.0,Beaumont,-94.10229,30.056423,RES1-1SNB,POINT (-94.10229 30.056423),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2673196,"2 Black alone, Not Hispanic"
B482450020001022H004,482450020001022,482450020001022,482450020001,48245002000,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,3.0,70084.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932733-86273V5X+72X-3-1-3-2,1.0,1.0,ST00nsi-482932733-86273V5X+72X-3-1-3-2AP000000,nsi-482932733-86273V5X+72X-3-1-3-2,2.0,1.0,Beaumont,-94.102398,30.058248,RES1-1SNB,POINT (-94.102398 30.058248),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H005,482450020001022,482450020001022,482450020001,48245002000,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,10.0,3.0,55886.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932735-86273V5X+G3G-4-4-4-5,1.0,1.0,ST00nsi-482932735-86273V5X+G3G-4-4-4-5AP000001,nsi-482932735-86273V5X+G3G-4-4-4-5,2.0,2.0,Beaumont,-94.102297,30.058813,RES1-1SNB,POINT (-94.102297 30.058813),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H011,482450020001022,482450020001022,482450020001,48245002000,48245.0,2.0,1.0,6.0,1.0,1.0,0.0,0.0,5.0,3.0,29670.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932735-86273V5X+G3G-4-4-4-5,1.0,1.0,ST00nsi-482932735-86273V5X+G3G-4-4-4-5AP000000,nsi-482932735-86273V5X+G3G-4-4-4-5,2.0,1.0,Beaumont,-94.102297,30.058813,RES1-1SNB,POINT (-94.102297 30.058813),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001022H010,482450020001022,482450020001022,482450020001,48245002000,48245.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,12.0,4.0,78491.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932737-86273V5X+G5C-4-2-3-1,1.0,1.0,ST00nsi-482932737-86273V5X+G5C-4-2-3-1AP000000,nsi-482932737-86273V5X+G5C-4-2-3-1,2.0,1.0,Beaumont,-94.102095,30.058825,RES1-1SNB,POINT (-94.102095 30.058825),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"4 Asian alone, Not Hispanic"
B482450020001022H008,482450020001022,482450020001022,482450020001,48245002000,48245.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,32318.0,1.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932739-86273V5W+GXG-3-1-3-2,1.0,1.0,ST00nsi-482932739-86273V5W+GXG-3-1-3-2AP000000,nsi-482932739-86273V5W+GXG-3-1-3-2,2.0,1.0,Beaumont,-94.102556,30.058813,RES1-1SNB,POINT (-94.102556 30.058813),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H009,482450020001022,482450020001022,482450020001,48245002000,48245.0,6.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,33368.0,1.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932739-86273V5W+GXG-3-1-3-2,1.0,1.0,ST00nsi-482932739-86273V5W+GXG-3-1-3-2AP000001,nsi-482932739-86273V5W+GXG-3-1-3-2,2.0,2.0,Beaumont,-94.102556,30.058813,RES1-1SNB,POINT (-94.102556 30.058813),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H012,482450020001022,482450020001022,482450020001,48245002000,48245.0,3.0,1.0,6.0,1.0,1.0,0.0,0.0,9.0,3.0,49069.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932741-86273V5W+GRQ-2-3-2-2,1.0,1.0,ST00nsi-482932741-86273V5W+GRQ-2-3-2-2AP000000,nsi-482932741-86273V5W+GRQ-2-3-2-2,2.0,1.0,Beaumont,-94.102876,30.058832,RES1-2SNB,POINT (-94.102876 30.058832),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"6 Any Race, Hispanic"
B482450020001022H007,482450020001022,482450020001022,482450020001,48245002000,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,2.0,19777.0,1.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932743-86273V5W+GWM-2-1-2-2,1.0,1.0,ST00nsi-482932743-86273V5W+GWM-2-1-2-2AP000000,nsi-482932743-86273V5W+GWM-2-1-2-2,2.0,1.0,Beaumont,-94.10271,30.058839,RES1-2SNB,POINT (-94.10271 30.058839),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H003,482450020001022,482450020001022,482450020001,48245002000,48245.0,3.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,26798.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932746-86273V5W+8X4-4-2-3-2,1.0,1.0,ST00nsi-482932746-86273V5W+8X4-4-2-3-2AP000000,nsi-482932746-86273V5W+8X4-4-2-3-2,2.0,1.0,Beaumont,-94.10255,30.05827,RES1-1SNB,POINT (-94.10255 30.05827),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H002,482450020001022,482450020001022,482450020001,48245002000,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,3.0,37017.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932748-86273V5W+7VR-2-1-3-2,1.0,1.0,ST00nsi-482932748-86273V5W+7VR-2-1-3-2AP000000,nsi-482932748-86273V5W+7VR-2-1-3-2,2.0,1.0,Beaumont,-94.102865,30.058234,RES1-1SNB,POINT (-94.102865 30.058234),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H006,482450020001022,482450020001022,482450020001,48245002000,48245.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,6.0,3.0,30889.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932750-86273V5X+G2Q-3-2-3-3,1.0,1.0,ST00nsi-482932750-86273V5X+G2Q-3-2-3-3AP000000,nsi-482932750-86273V5X+G2Q-3-2-3-3,2.0,1.0,Beaumont,-94.102395,30.058837,RES1-1SNB,POINT (-94.102395 30.058837),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450020001022H001,482450020001022,482450020001022,482450020001,48245002000,48245.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,14.0,5.0,135067.0,0.0,B482450020001022,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932752-86273V5X+75V-3-2-2-1,1.0,1.0,ST00nsi-482932752-86273V5X+75V-3-2-2-1AP000000,nsi-482932752-86273V5X+75V-3-2-2-1,2.0,1.0,Beaumont,-94.102068,30.058245,RES1-2SNB,POINT (-94.102068 30.058245),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2814579,"2 Black alone, Not Hispanic"
B482450019001025H003,482450019001025,482450019001025,482450019001,48245001900,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450019001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932754-86273V9W+WWX-4-3-4-4,2.0,2.0,ST00nsi-482932754-86273V9W+WWX-4-3-4-4AP000000,nsi-482932754-86273V9W+WWX-4-3-4-4,1.0,1.0,Beaumont,-94.102655,30.069857,RES1-1SNB,POINT (-94.102655 30.069857),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,
B482450019001025H001,482450019001025,482450019001025,482450019001,48245001900,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450019001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932756-86273VCX+43Q-3-3-3-3,2.0,2.0,ST00nsi-482932756-86273VCX+43Q-3-3-3-3AP000000,nsi-482932756-86273VCX+43Q-3-3-3-3,1.0,1.0,Beaumont,-94.102258,30.070343,RES1-1SNB,POINT (-94.102258 30.070343),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,
B482450019001025H004,482450019001025,482450019001025,482450019001,48245001900,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450019001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932758-86273VCX+34P-4-4-5-4,2.0,2.0,ST00nsi-482932758-86273VCX+34P-4-4-5-4AP000000,nsi-482932758-86273VCX+34P-4-4-5-4,1.0,1.0,Beaumont,-94.102167,30.070201,RES1-1SNB,POINT (-94.102167 30.070201),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,
B482450019001025H002,482450019001025,482450019001025,482450019001,48245001900,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450019001025,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932760-86273VCW+2RR-4-3-4-3,2.0,2.0,ST00nsi-482932760-86273VCW+2RR-4-3-4-3AP000000,nsi-482932760-86273VCW+2RR-4-3-4-3,1.0,1.0,Beaumont,-94.102974,30.070107,RES1-1SNB,POINT (-94.102974 30.070107),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.2802902,
B482450023003015H025,482450023003015,482450023003015,482450023003,48245002300,48245.0,0.0,,,,,3.0,0.0,0.0,0.0,,,B482450023003015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932781-86272VWW+JHQ-2-2-2-2,2.0,2.0,ST00nsi-482932781-86272VWW+JHQ-2-2-2-2AP000000,nsi-482932781-86272VWW+JHQ-2-2-2-2,2.0,1.0,Beaumont,-94.103508,30.046585,RES1-1SNB,POINT (-94.103508 30.046585),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H027,482450023003015,482450023003015,482450023003,48245002300,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450023003015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932781-86272VWW+JHQ-2-2-2-2,2.0,2.0,ST00nsi-482932781-86272VWW+JHQ-2-2-2-2AP000001,nsi-482932781-86272VWW+JHQ-2-2-2-2,2.0,2.0,Beaumont,-94.103508,30.046585,RES1-1SNB,POINT (-94.103508 30.046585),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H026,482450023003015,482450023003015,482450023003,48245002300,48245.0,0.0,,,,,3.0,0.0,0.0,0.0,,,B482450023003015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932784-86272VWW+J4Q-4-3-4-2,2.0,2.0,ST00nsi-482932784-86272VWW+J4Q-4-3-4-2AP000001,nsi-482932784-86272VWW+J4Q-4-3-4-2,2.0,2.0,Beaumont,-94.104626,30.046594,RES1-1SNB,POINT (-94.104626 30.046594),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H028,482450023003015,482450023003015,482450023003,48245002300,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450023003015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932784-86272VWW+J4Q-4-3-4-2,2.0,2.0,ST00nsi-482932784-86272VWW+J4Q-4-3-4-2AP000000,nsi-482932784-86272VWW+J4Q-4-3-4-2,2.0,1.0,Beaumont,-94.104626,30.046594,RES1-1SNB,POINT (-94.104626 30.046594),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H019,482450023003015,482450023003015,482450023003,48245002300,48245.0,4.0,1.0,7.0,1.0,1.0,0.0,0.0,1.0,1.0,4874.0,1.0,B482450023003015,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932786-86272VWW+JP6-4-2-5-1,1.0,1.0,ST00nsi-482932786-86272VWW+JP6-4-2-5-1AP000000,nsi-482932786-86272VWW+JP6-4-2-5-1,2.0,1.0,Beaumont,-94.103227,30.04653,RES1-1SNB,POINT (-94.103227 30.04653),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,"6 Any Race, Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482932788-86272VWV+JH9-3-2-3-2,,,,,,RES1-2SNB,POINT (-94.106004 30.046536),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H006,482450023003015,482450023003015,482450023003,48245002300,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,12824.0,1.0,B482450023003015,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932790-86272VWV+JM7-3-2-2-3,1.0,1.0,ST00nsi-482932790-86272VWV+JM7-3-2-2-3AP000000,nsi-482932790-86272VWV+JM7-3-2-2-3,2.0,1.0,Beaumont,-94.105842,30.04655,RES1-1SNB,POINT (-94.105842 30.04655),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,"2 Black alone, Not Hispanic"
,999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,nsi-482932792-86272VWW+JF7-4-2-3-2,,,,,,RES1-1SNB,POINT (-94.103828 30.046547),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H010,482450023003015,482450023003015,482450023003,48245002300,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,13520.0,1.0,B482450023003015,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932795-86272VWW+JGG-2-2-2-2,1.0,1.0,ST00nsi-482932795-86272VWW+JGG-2-2-2-2AP000000,nsi-482932795-86272VWW+JGG-2-2-2-2,2.0,1.0,Beaumont,-94.103668,30.046571,RES1-1SNB,POINT (-94.103668 30.046571),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,"2 Black alone, Not Hispanic"
B482450023003015H011,482450023003015,482450023003015,482450023003,48245002300,48245.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,16.0,5.0,217117.0,0.0,B482450023003015,1.0,2.0,3.0,1.0,1.0,1.0,ST00nsi-482932797-86272VWW+JMJ-2-2-3-2,1.0,1.0,ST00nsi-482932797-86272VWW+JMJ-2-2-3-2AP000000,nsi-482932797-86272VWW+JMJ-2-2-3-2,2.0,1.0,Beaumont,-94.103355,30.046578,RES1-1SNB,POINT (-94.103355 30.046578),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,"2 Black alone, Not Hispanic"
B482450023003015H021,482450023003015,482450023003015,482450023003,48245002300,48245.0,0.0,,,,,3.0,0.0,0.0,0.0,,,B482450023003015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932799-86272VWW+J6C-2-2-1-1,2.0,2.0,ST00nsi-482932799-86272VWW+J6C-2-2-1-1AP000000,nsi-482932799-86272VWW+J6C-2-2-1-1,2.0,1.0,Beaumont,-94.104482,30.046573,RES1-2SNB,POINT (-94.104482 30.046573),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H030,482450023003015,482450023003015,482450023003,48245002300,48245.0,0.0,,,,,7.0,0.0,0.0,0.0,,,B482450023003015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932799-86272VWW+J6C-2-2-1-1,2.0,2.0,ST00nsi-482932799-86272VWW+J6C-2-2-1-1AP000001,nsi-482932799-86272VWW+J6C-2-2-1-1,2.0,2.0,Beaumont,-94.104482,30.046573,RES1-2SNB,POINT (-94.104482 30.046573),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
B482450023003015H024,482450023003015,482450023003015,482450023003,48245002300,48245.0,0.0,,,,,3.0,0.0,0.0,0.0,,,B482450023003015,1.0,2.0,3.0,0.0,0.0,0.0,ST00nsi-482932801-86272VWW+J78-3-2-4-3,2.0,2.0,ST00nsi-482932801-86272VWW+J78-3-2-4-3AP000001,nsi-482932801-86272VWW+J78-3-2-4-3,2.0,2.0,Beaumont,-94.104293,30.046529,RES1-1SNB,POINT (-94.104293 30.046529),1.0,2.0,Southeast Beaumont - Hillebrant Bayou/Tenmile Creek-Neches River,0.24285641,
